Block ID,X Center,Y Center,Z Center,X Size,Y Size,Z Size,Category,CYB5A,SOD1,CA2,RBP4,ALB,TF,CAT
155,50.0,100.0,199.999,50,50,50,False,,1.4248,1.2944,-0.521,-0.6707,-0.1474,1.6762
155,99.999,100.0,199.999,50,50,50,False,,1.4248,1.2944,-0.521,-0.6707,-0.1474,1.6762
155,50.0,149.999,199.999,50,50,50,False,,1.4248,1.2944,-0.521,-0.6707,-0.1474,1.6762
155,99.999,149.999,199.999,50,50,50,False,,1.4248,1.2944,-0.521,-0.6707,-0.1474,1.6762
29,50.0,150.0,0.0,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,99.999,150.0,0.0,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,50.0,199.999,0.0,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,99.999,199.999,0.0,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,50.0,150.0,49.998999999999995,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,99.999,150.0,49.998999999999995,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,50.0,199.999,49.998999999999995,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
29,99.999,199.999,49.998999999999995,50,50,50,False,-2.8357,1.8246,,1.0217,-0.7393,,1.664
74,50.0,150.0,50.0,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,99.999,150.0,50.0,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,50.0,199.999,50.0,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,99.999,199.999,50.0,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,50.0,150.0,99.999,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,99.999,150.0,99.999,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,50.0,199.999,99.999,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
74,99.999,199.999,99.999,50,50,50,True,0.7834,,0.8266,-0.436,-2.9672,1.1237,0.0909
119,50.0,150.0,100.0,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,99.999,150.0,100.0,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,50.0,199.999,100.0,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,99.999,199.999,100.0,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,50.0,150.0,149.999,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,99.999,150.0,149.999,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,50.0,199.999,149.999,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
119,99.999,199.999,149.999,50,50,50,True,0.8189,,-2.2078,1.4511,1.2068,1.7685,-1.3229
164,50.0,150.0,150.0,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,99.999,150.0,150.0,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,50.0,199.999,150.0,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,99.999,199.999,150.0,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,50.0,150.0,199.999,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,99.999,150.0,199.999,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,50.0,199.999,199.999,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
164,99.999,199.999,199.999,50,50,50,False,-2.6763,,1.1797,-1.7818,3.274,-0.7958,-1.7262
38,50.0,200.0,0.0,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,99.999,200.0,0.0,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,50.0,249.999,0.0,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,99.999,249.999,0.0,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,50.0,200.0,49.998999999999995,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,99.999,200.0,49.998999999999995,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,50.0,249.999,49.998999999999995,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
38,99.999,249.999,49.998999999999995,50,50,50,False,-2.123,,1.1258,,-2.9486,,-0.2923
83,50.0,200.0,50.0,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,99.999,200.0,50.0,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,50.0,249.999,50.0,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,99.999,249.999,50.0,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,50.0,200.0,99.999,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,99.999,200.0,99.999,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,50.0,249.999,99.999,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
83,99.999,249.999,99.999,50,50,50,False,0.9655,0.9039,-1.3871,-1.7043,0.4405,,-1.0942
128,50.0,200.0,100.0,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,99.999,200.0,100.0,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,50.0,249.999,100.0,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,99.999,249.999,100.0,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,50.0,200.0,149.999,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,99.999,200.0,149.999,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,50.0,249.999,149.999,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
128,99.999,249.999,149.999,50,50,50,False,-0.5317,0.9521,0.3382,1.968,-1.3704,,0.0479
173,50.0,200.0,150.0,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,99.999,200.0,150.0,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,50.0,249.999,150.0,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,99.999,249.999,150.0,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,50.0,200.0,199.999,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,99.999,200.0,199.999,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,50.0,249.999,199.999,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
173,99.999,249.999,199.999,50,50,50,False,0.9131,,-1.7545,,1.7753,,-0.5157
3,100.0,0.0,0.0,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,149.999,0.0,0.0,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,100.0,49.998999999999995,0.0,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,149.999,49.998999999999995,0.0,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,100.0,0.0,49.998999999999995,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,149.999,0.0,49.998999999999995,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,100.0,49.998999999999995,49.998999999999995,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
3,149.999,49.998999999999995,49.998999999999995,50,50,50,False,-1.1305,0.5448,1.1709,1.5784,-1.1422,,-1.8891
48,100.0,0.0,50.0,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,149.999,0.0,50.0,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,100.0,49.998999999999995,50.0,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,149.999,49.998999999999995,50.0,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,100.0,0.0,99.999,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,149.999,0.0,99.999,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,100.0,49.998999999999995,99.999,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
48,149.999,49.998999999999995,99.999,50,50,50,False,0.5708,,-2.0292,,0.6679,,1.2338
93,100.0,0.0,100.0,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,149.999,0.0,100.0,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,100.0,49.998999999999995,100.0,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,149.999,49.998999999999995,100.0,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,100.0,0.0,149.999,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,149.999,0.0,149.999,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,100.0,49.998999999999995,149.999,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
93,149.999,49.998999999999995,149.999,50,50,50,False,-2.9899,-1.7576,0.1116,1.0856,-1.4191,0.1729,
138,100.0,0.0,150.0,50,50,50,False,,,,,,,
138,149.999,0.0,150.0,50,50,50,False,,,,,,,
138,100.0,49.998999999999995,150.0,50,50,50,False,,,,,,,
138,149.999,49.998999999999995,150.0,50,50,50,False,,,,,,,
138,100.0,0.0,199.999,50,50,50,False,,,,,,,
138,149.999,0.0,199.999,50,50,50,False,,,,,,,
138,100.0,49.998999999999995,199.999,50,50,50,False,,,,,,,
138,149.999,49.998999999999995,199.999,50,50,50,False,,,,,,,
12,100.0,50.0,0.0,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,149.999,50.0,0.0,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,100.0,99.999,0.0,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,149.999,99.999,0.0,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,100.0,50.0,49.998999999999995,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,149.999,50.0,49.998999999999995,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,100.0,99.999,49.998999999999995,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
12,149.999,99.999,49.998999999999995,50,50,50,False,-1.1329,,,-0.7328,-2.1721,1.814,
57,100.0,50.0,50.0,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,149.999,50.0,50.0,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,100.0,99.999,50.0,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,149.999,99.999,50.0,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,100.0,50.0,99.999,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,149.999,50.0,99.999,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,100.0,99.999,99.999,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
57,149.999,99.999,99.999,50,50,50,True,-2.97,,1.5815,,-0.1635,,-0.5299
102,100.0,50.0,100.0,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,149.999,50.0,100.0,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,100.0,99.999,100.0,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,149.999,99.999,100.0,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,100.0,50.0,149.999,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,149.999,50.0,149.999,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,100.0,99.999,149.999,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
102,149.999,99.999,149.999,50,50,50,True,0.3673,,-1.8822,-1.4401,-0.9908,-0.3935,0.169
147,100.0,50.0,150.0,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,149.999,50.0,150.0,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,100.0,99.999,150.0,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,149.999,99.999,150.0,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,100.0,50.0,199.999,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,149.999,50.0,199.999,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,100.0,99.999,199.999,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
147,149.999,99.999,199.999,50,50,50,False,0.2697,-1.9876,-2.9486,,,,1.9013
21,100.0,100.0,0.0,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,149.999,100.0,0.0,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,100.0,149.999,0.0,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,149.999,149.999,0.0,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,100.0,100.0,49.998999999999995,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,149.999,100.0,49.998999999999995,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,100.0,149.999,49.998999999999995,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
21,149.999,149.999,49.998999999999995,50,50,50,False,-1.0529,,-2.0422,-1.4634,,,-1.957
66,100.0,100.0,50.0,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,149.999,100.0,50.0,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,100.0,149.999,50.0,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,149.999,149.999,50.0,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,100.0,100.0,99.999,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,149.999,100.0,99.999,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,100.0,149.999,99.999,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
66,149.999,149.999,99.999,50,50,50,True,-1.7988,,-2.4127,-0.0127,1.0849,,
111,100.0,100.0,100.0,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,149.999,100.0,100.0,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,100.0,149.999,100.0,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,149.999,149.999,100.0,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,100.0,100.0,149.999,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,149.999,100.0,149.999,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,100.0,149.999,149.999,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
111,149.999,149.999,149.999,50,50,50,True,-0.2264,,,,3.6856,0.1814,1.4485
156,100.0,100.0,150.0,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,149.999,100.0,150.0,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,100.0,149.999,150.0,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,149.999,149.999,150.0,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,100.0,100.0,199.999,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,149.999,100.0,199.999,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,100.0,149.999,199.999,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
156,149.999,149.999,199.999,50,50,50,False,,,0.7618,-1.8581,0.3774,,0.215
30,100.0,150.0,0.0,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,149.999,150.0,0.0,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,100.0,199.999,0.0,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,149.999,199.999,0.0,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,100.0,150.0,49.998999999999995,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,149.999,150.0,49.998999999999995,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,100.0,199.999,49.998999999999995,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
30,149.999,199.999,49.998999999999995,50,50,50,False,-2.6893,,-0.2604,1.3053,2.8118,,1.3089
75,100.0,150.0,50.0,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,149.999,150.0,50.0,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,100.0,199.999,50.0,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,149.999,199.999,50.0,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,100.0,150.0,99.999,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,149.999,150.0,99.999,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,100.0,199.999,99.999,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
75,149.999,199.999,99.999,50,50,50,True,-0.7737,,0.1015,1.1509,-0.3348,0.9932,0.3264
120,100.0,150.0,100.0,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,149.999,150.0,100.0,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,100.0,199.999,100.0,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,149.999,199.999,100.0,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,100.0,150.0,149.999,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,149.999,150.0,149.999,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,100.0,199.999,149.999,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
120,149.999,199.999,149.999,50,50,50,True,-1.5271,,1.1514,-1.7706,,,-0.6359
165,100.0,150.0,150.0,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,149.999,150.0,150.0,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,100.0,199.999,150.0,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,149.999,199.999,150.0,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,100.0,150.0,199.999,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,149.999,150.0,199.999,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,100.0,199.999,199.999,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
165,149.999,199.999,199.999,50,50,50,False,-2.3179,,0.7961,0.0187,0.0177,2.6028,-1.5155
39,100.0,200.0,0.0,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,149.999,200.0,0.0,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,100.0,249.999,0.0,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,149.999,249.999,0.0,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,100.0,200.0,49.998999999999995,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,149.999,200.0,49.998999999999995,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,100.0,249.999,49.998999999999995,50,50,50,False,-1.1039,,,,3.6017,,0.8302
39,149.999,249.999,49.998999999999995,50,50,50,False,-1.1039,,,,3.6017,,0.8302
84,100.0,200.0,50.0,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,149.999,200.0,50.0,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,100.0,249.999,50.0,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,149.999,249.999,50.0,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,100.0,200.0,99.999,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,149.999,200.0,99.999,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,100.0,249.999,99.999,50,50,50,False,-1.3008,,,,3.2892,0.9454,
84,149.999,249.999,99.999,50,50,50,False,-1.3008,,,,3.2892,0.9454,
129,100.0,200.0,100.0,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,149.999,200.0,100.0,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,100.0,249.999,100.0,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,149.999,249.999,100.0,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,100.0,200.0,149.999,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,149.999,200.0,149.999,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,100.0,249.999,149.999,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
129,149.999,249.999,149.999,50,50,50,False,0.2239,,-2.674,1.4698,1.319,,
174,100.0,200.0,150.0,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,149.999,200.0,150.0,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,100.0,249.999,150.0,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,149.999,249.999,150.0,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,100.0,200.0,199.999,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,149.999,200.0,199.999,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,100.0,249.999,199.999,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
174,149.999,249.999,199.999,50,50,50,False,0.9956,,0.8622,0.0111,3.2923,0.6024,-1.3351
4,150.0,0.0,0.0,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,199.999,0.0,0.0,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,150.0,49.998999999999995,0.0,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,199.999,49.998999999999995,0.0,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,150.0,0.0,49.998999999999995,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,199.999,0.0,49.998999999999995,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,150.0,49.998999999999995,49.998999999999995,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
4,199.999,49.998999999999995,49.998999999999995,50,50,50,False,-2.9015,1.9031,-1.2097,0.0941,-1.421,,-1.4815
49,150.0,0.0,50.0,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,199.999,0.0,50.0,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,150.0,49.998999999999995,50.0,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,199.999,49.998999999999995,50.0,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,150.0,0.0,99.999,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,199.999,0.0,99.999,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,150.0,49.998999999999995,99.999,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
49,199.999,49.998999999999995,99.999,50,50,50,False,-1.8195,-0.0272,0.2425,-0.6015,1.1581,0.4003,1.8992
94,150.0,0.0,100.0,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,199.999,0.0,100.0,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,150.0,49.998999999999995,100.0,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,199.999,49.998999999999995,100.0,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,150.0,0.0,149.999,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,199.999,0.0,149.999,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,150.0,49.998999999999995,149.999,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
94,199.999,49.998999999999995,149.999,50,50,50,False,-0.9232,-0.7398,-2.9444,-1.7857,0.6382,,0.6146
139,150.0,0.0,150.0,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,199.999,0.0,150.0,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,150.0,49.998999999999995,150.0,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,199.999,49.998999999999995,150.0,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,150.0,0.0,199.999,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,199.999,0.0,199.999,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,150.0,49.998999999999995,199.999,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
139,199.999,49.998999999999995,199.999,50,50,50,False,0.5258,,-2.1604,1.7232,1.6702,,1.3663
13,150.0,50.0,0.0,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,199.999,50.0,0.0,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,150.0,99.999,0.0,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,199.999,99.999,0.0,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,150.0,50.0,49.998999999999995,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,199.999,50.0,49.998999999999995,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,150.0,99.999,49.998999999999995,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
13,199.999,99.999,49.998999999999995,50,50,50,False,-0.7959,,-1.3181,-0.6164,-2.6564,,0.0792
58,150.0,50.0,50.0,50,50,50,True,0.1292,-1.2655,-0.9918,-1.8726,-2.8379,,-0.3365
58,199.999,50.0,50.0,50,50,50,True,0.1292,-1.2655,-0.9918,-1.8726,-2.8379,,-0.3365
58,150.0,99.999,50.0,50,50,50,True,0.1292,-1.2655,-0.9918,-1.8726,-2.8379,,-0.3365
